,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power
1868,57071.95922896062,26719.37209477056,10643.299822294595,12281.929320220115,3289.9766760582243,4.523900326728947,0.3033467802619828,0.2201693910065316,43592.245449211,17801.46851056334,13519.29057624651,8629.624166186577,4.606753794119324,0.2995545626137021,0.2166005443529576,0.1219224233504662,0.1981556851611606,42280.71415943102,15141.585675414575,13428.4467437582,9173.160105063957,2961.218634969542,4.663162814278973,0.316700136289109
1869,36096.34181290455,41126.11254388605,28288.9799519376,18798.575770634336,5331.838733250805,5.053225844102865,0.1479435990205122,0.4346207165776217,27317.334593823594,37904.59771626141,20029.24709134137,14348.335487090637,4.969910639722119,0.1424946984029103,0.1338826358741539,0.1383522708409832,0.3632978647176264,23361.62556072024,28500.45537202296,18394.146487313144,12838.08427658036,4683.155884275968,4.812411662063443,0.1473388669899188
1870,57702.2945243031,39648.61084757598,13310.65106140671,7320.672230858855,4010.165583123542,4.8190786276709705,0.2341765058987835,0.3785088491615317,56884.153316041295,42186.23408239916,17299.593498482358,11394.417062682996,4.85667948775653,0.152022610338558,0.1327619752627599,0.0647951317612616,0.4622466739705839,55716.1138327406,38749.74184610826,20333.19958857648,11500.573010341694,4498.33155132253,4.734535890087244,0.1946353709551719
1871,22089.93207774505,30124.61549271208,15160.10251914942,11262.03455699364,5984.009253769566,4.51040387653875,0.0529296483961365,0.2466826219787603,21725.75777246537,19156.94541805829,8117.367390839237,10446.372294272938,4.805964553528868,0.1103446211342746,0.1606016555446633,0.1239327830650875,0.3578597631413966,25229.06537802447,15912.270303000692,6080.973822737338,11119.445743674394,4866.578863282168,4.898298246992245,0.2058186864035834
1872,37467.19420707805,36328.97092509567,10608.86514572834,20015.00803894846,5206.253448312069,5.006089585158471,0.1869726554139601,0.3698732946663432,27968.63577008122,15127.470036651965,6995.32653575678,19050.980942093607,5.0212315823374425,0.1716239099726651,0.0797812887705069,0.0545151272566831,0.412989777264412,32763.942324797183,12829.412194290491,8720.71930150673,18458.87888156605,7488.198472695944,5.014226008079464,0.1806196424522745
1873,23898.473672098284,27275.4613538359,25597.22254501727,15000.480968770553,6247.812994553355,4.875930126342519,0.1047786222187769,0.3301960851401359,17597.789332683624,24140.90044214512,16988.964859198906,11347.149486979464,4.859237346151989,0.1110051580083913,0.1473187532209357,0.1719532898448297,0.2778935098461743,17112.77572726464,17909.747312574673,15658.208620021984,11142.626819414156,6224.165475589019,4.999110366616082,0.0995053519635062
1874,14481.361833400726,41355.269805089454,36547.77089263244,28912.833657384457,4458.009921996095,4.690247720820624,0.0274331917899862,0.4920901179580547,13867.139697357185,44696.88711072667,18108.745545503447,22740.247742555897,4.512131981867128,0.0313364833415075,0.1202441259312638,0.0524589034291118,0.4383841078788111,13470.741480715207,33783.92155419736,14315.221438039753,19643.73537530542,4097.027956545224,4.670883029134721,0.0328734003850429
1875,38754.37034298178,19876.14535128512,47573.56163961316,17509.216284976268,3418.538941121852,5.055553524825917,0.0815945358388082,0.4785958725948382,24494.10784258418,16259.472556988834,40348.21834907848,11550.251020399144,4.874841801412828,0.0806039032907625,0.1415861518601619,0.2686333660985203,0.4288139010195404,21101.458103341,11924.356114821743,30215.121380930737,9360.56922991391,2216.72373511402,4.861705502835178,0.1529545740553192
1876,65156.32445990189,18771.07804773324,25792.055389422447,20043.306677609085,2282.932159591592,4.434983991759276,0.3037187738984341,0.353479951036206,56872.72257251956,17506.766174928653,21937.917954534783,15193.357400145394,4.467301407751239,0.3012019139283399,0.1775633535579829,0.0863349284594441,0.3612414865221437,40136.00446193635,15297.084288509654,15786.269816277125,12051.89453996029,1998.031497840764,4.558548625027691,0.2544045109001224
1877,35663.012488226785,28689.900708340585,20177.96658152802,17183.28560266162,2029.7290735994848,4.520181332572817,0.2320023154814284,0.4477248116404472,23142.48694626361,32168.38174692572,16135.55008983072,13256.627450927732,4.495279072511453,0.1263156150538378,0.2447684984629811,0.1902420122981709,0.3975995520011531,15705.892471006962,25942.960279203675,15571.29090853282,10145.151310378573,1904.294310285083,4.591665483692747,0.0428802437589869
1878,47480.41499194858,29300.314861759387,32027.97380089232,15200.789173111702,3952.429391293516,4.70217631857179,0.2173860469016285,0.208241557586411,44991.21805019592,35991.27569184166,13558.126263056089,10280.9316203958,4.535755049986014,0.2925591861683687,0.2649537199916854,0.136626804818998,0.1760217289693693,31132.531285765137,35099.815252320914,10156.148527213543,9032.578313794502,2181.527414646149,4.588644781001186,0.2212100188594763
1879,40990.48005502751,6227.755233062452,41680.439745170814,10452.74043866783,2879.972663192327,4.750670537966826,0.2256297847826038,0.3011553845527115,25702.92550165566,10753.496993627485,26566.989154203027,8434.372940940413,4.838497707880708,0.1103202077641775,0.171641938230323,0.1466884975407812,0.3036260191193939,20542.5993485452,10720.592146259043,14567.71365368727,6948.902934073471,3420.3397792993583,4.911873805748684,0.069490136415897
1880,39291.34412972559,20263.089842590376,21192.859605428555,10112.8394542909,3931.637831268616,4.757815447068028,0.1340054171639446,0.2833482467055712,32176.82412313539,16156.684729199664,13669.646295465182,6959.730854788819,4.700035735820015,0.1705424454091515,0.200721198948767,0.1261812357813029,0.2264672928573568,19748.83589867542,16978.750840218137,9425.31427725563,5424.372657916293,4028.3424682494806,4.604640608469233,0.1517052850385826
1881,36597.35514657514,24005.09180680025,33205.39608050139,12630.311599172155,2982.4666557664195,4.771800929794163,0.1932425917026945,0.4180035844085286,22445.129355190955,14801.240195174518,16318.01022646191,11060.949169002886,4.728064153800758,0.1384385836467342,0.0410681239032444,0.1063408319333669,0.526738033676154,19509.70927613766,12800.97940421578,8817.688435422084,9339.18687618688,3481.518648805962,4.809556262036695,0.1131332115982795
1882,20484.89593748121,20990.25193059067,26669.05687538895,12614.437545686158,4308.251697917242,4.555217181390344,0.1465861497159423,0.3050239852556054,12815.139292921238,15129.043391852032,20151.01348605332,10032.743809479416,4.765714925679793,0.0573248722500457,0.0749983438639963,0.356761861302662,0.3871889518669821,14877.063050898696,8521.759651045684,11622.715881538306,8415.170933581268,2601.133350733822,4.997990989810778,0.0882900495721779
1883,23962.64710563345,51177.90627699955,26493.258995153865,20386.56551098228,2879.872926858845,4.806420022867122,0.0993224695915646,0.3998570266641066,9307.37480288225,25991.73901307801,14226.538832920643,14647.589096498885,4.791904234597981,0.0299417903211203,0.0970857220601562,0.2029082793873376,0.4614357652978846,7403.134162780896,16158.801965897135,6389.914172518115,11482.42273315036,3297.963031093288,4.913409188292016,0.0646535456866267
1884,29758.69668091744,38852.83112773177,26095.59276318287,10991.207890193877,1998.6392518257687,4.509561583526207,0.1733515317733931,0.3047575582132105,24577.883799462925,31329.962780496186,22075.742306833825,11432.028230593534,4.580681763464669,0.179324390543982,0.2336283501853818,0.1938182897630918,0.3033031764852095,22687.12986243029,24042.757057738265,17728.67717784151,9296.34748631724,2423.351414463613,4.669612948895162,0.2035739915622478
1885,49836.72680928755,26537.3826651764,45482.21153540018,10667.563656574926,2103.9493133363844,4.34662062417986,0.1745305416714876,0.2285275965398359,23349.24058252084,14021.274125245624,29785.71566020908,8541.89032180084,4.393261612262685,0.108282039218474,0.0761372744438718,0.5200470972002006,0.1848314140782911,23158.89646163227,10374.06124970672,21662.61102491852,6559.234027701664,1183.6324714136483,4.282638085717847,0.1805343975405201
1886,31814.26800824944,29568.2704548159,34404.477767991986,12453.424968635263,3472.6209322122413,4.854964733456684,0.2071024541738361,0.4891455454309694,21443.02709932039,25105.89494093812,24466.87854659287,8352.198867417112,4.7987330373190815,0.1804873385576392,0.0751051261718716,0.2081810002928158,0.3882224489380558,13320.837526173467,14874.322984345585,13042.44141765158,6377.232071557294,2619.80820670875,4.866260960485811,0.1234878682606906
1887,42019.28791912478,58078.76422820042,12692.79634856693,14924.552948260223,901.5056256054556,4.413615518845384,0.1072287771442845,0.2971143427158675,28306.8951517999,32980.64694936508,13779.594503433296,9884.326208092849,4.686171906249932,0.1483375805338217,0.3095693529829793,0.1468328640370232,0.3411529307996284,26144.65700881987,22770.56115505471,13269.998592913318,8509.317057098935,1669.5884281856036,4.644872760990049,0.1790806644532395
1888,37720.17316022534,19892.94845241629,17349.052242502697,10998.657834261036,3636.555130662122,4.76002988420812,0.2822555194711621,0.3537302616908024,25857.055333229644,27689.572547133208,15266.384115438865,9708.126189522549,4.718204022265184,0.21886813999111,0.197819014032578,0.1148862002095292,0.3639069131628161,20563.729903577787,24488.07520324884,12020.330042272,7412.301385546554,2371.668148142618,4.711696527834344,0.1745278478099558
1889,52888.64656034914,24471.390912751165,22713.041538714333,11980.532663816872,3629.162094238832,4.556174787376578,0.3365178318926668,0.2494505418859761,29547.07060668196,15024.656904865216,10713.878097709734,12999.413118496112,4.693092212546897,0.2929663167223366,0.0736599911047827,0.0803551902236599,0.3531387735934386,19053.449933678625,13972.869217973212,8591.442600283086,10220.15279504225,3569.852916968828,4.913427944149503,0.2228267958502016
1890,37748.21666058843,38455.27676775969,39178.36821032025,15236.67034658868,3114.601640870593,4.519752793631517,0.078381452196696,0.3243425620040756,31660.536943671832,30971.801826941715,25755.59798179772,12319.641129467978,4.326571608146166,0.1334430873860611,0.2887167964305743,0.2362808559706065,0.2433555092480298,20310.96088257401,21077.135736687866,17858.724265043336,8254.971847465034,2846.675950516116,4.421669121199885,0.1747040137368619
1891,55382.48296135345,24695.204716841712,24504.775040184613,8921.2395477691,3152.756430246747,4.32746844160111,0.370916018543538,0.2499831767605255,33476.719452873374,10059.67209422474,14252.359097474318,8424.450525656857,4.107779525268135,0.341225361478747,0.0581277333650297,0.1873302036475811,0.2824971118675278,20172.7266781313,6860.910387449217,12498.291936659052,7881.962926690107,1972.4652908983792,4.255552939261419,0.2758145208512958
1892,51582.53187777144,52036.72645247341,46393.717150149234,11711.563974746532,3986.384146694265,4.27315738578795,0.2214506819164624,0.1997585798292932,36751.82975138467,30366.71345310505,41689.27299709403,9252.807053813847,4.311517720455191,0.2384915720749801,0.1129009234177313,0.3563417064220865,0.1684724178003218,21518.01137551473,16815.69659688037,27662.318833659447,8900.199182099135,2902.745171761519,4.391807846695617,0.177634007175973
1893,50553.35813762134,32713.27918139996,42686.05900895641,12930.545603609482,2433.1646771897017,4.716727591945874,0.1999974946350935,0.2904947460749756,43994.59163068716,18270.337431786804,21988.717553407416,10921.036752510876,4.811484601620762,0.1596358610125289,0.1263560299799582,0.2137182532496689,0.3358067104602436,37169.79064022221,14833.744515554728,16297.256874403682,9235.681987152231,1825.398994195552,4.926917125525095,0.1431667430321412
1894,49054.70946770934,31216.506666260328,14824.030320538155,15219.42252170729,2718.6790254895054,4.677529162462213,0.2590512899955693,0.3911955191136792,62885.86640321261,18161.13929396584,11076.1573084923,13312.858034510884,4.404913603484633,0.3790488160243105,0.085142049713191,0.0675200906541401,0.3214932936846422,46814.53290093562,12158.646465703314,12459.26729804292,12244.751731388753,3741.531466512859,4.586222234734166,0.3130446380120625
1895,65701.70259321615,21864.346777969848,15563.848880766323,19077.344363498047,3751.447058875525,4.646604231881941,0.2718849625229628,0.3855838047603983,57580.96795851366,23105.407172092066,18067.95544314421,14186.968458212314,4.670468907859044,0.2783091490964037,0.158257162874971,0.0991867514493513,0.3109258590814364,45824.26233356315,18051.519955662523,13461.048703728186,11670.437613953422,3202.994154759533,4.670546954732717,0.2859340403921052
1896,51623.59407018169,37826.44402809307,29965.00990463881,13514.251339991994,3383.369200564562,4.651285654828908,0.2714078338322152,0.2910738444041307,49742.3341203607,31343.211640873884,19270.226309301102,10546.694769487422,4.524964430362892,0.3292955312341928,0.1352372911684149,0.1840953978681949,0.2543674093860535,38719.8675656408,30187.713910324725,15356.769081408944,8121.115358810977,3202.594525610337,4.528366585384838,0.318525382530634
1897,20688.84377587681,23102.01229279131,52626.361434798026,14211.319877034395,2443.5898983105635,4.3951350143711485,0.1302856985354725,0.2227635224226859,13800.400448963564,12099.48650871938,36055.54463737119,11001.67722299172,4.45834577224174,0.0968875593318551,0.1126920453164128,0.3880350105001447,0.3297995081079927,13395.858785183427,10300.17330583905,14388.184460078395,9496.342708929666,1898.5840105703885,4.716411237390858,0.1408742479841097
1898,54471.20454143443,43714.12132169156,32503.20549405273,16151.04122097949,4288.549484022551,4.5550225999532685,0.2695203747716533,0.2954816384689405,47084.29933295608,45695.24083825051,22484.262543493267,13203.488777552637,4.599588159084481,0.2561540367645627,0.2265281140541649,0.1033116975283521,0.2982695969926518,36698.12016775412,37510.87883805511,17686.874669689645,9808.869366720564,2894.5204746041773,4.6760786216394665,0.2440328252451306
1899,37086.55413739035,42186.4507807808,39474.69366727401,10727.142582502473,4112.593728124647,4.37110664037389,0.1633836680484253,0.2084678293516217,39138.1181470953,35564.39017534237,23807.43980917869,11450.550915214277,4.389256985729927,0.2178042342331305,0.0866742418661225,0.1291562609543839,0.2391101747406218,32209.52521260105,26011.96590476488,11893.636194445728,8949.753522877952,1802.3048115047525,4.580417856334833,0.2460430990118239
1900,11611.662748142448,22809.324284492348,12262.701728322334,5123.102228923694,2160.724830868852,4.741734934876772,0.071504397090703,0.3048670167135327,9639.068634209923,21936.38932828836,10995.256310306824,6841.515513044153,4.893715006074331,0.0581354849756403,0.1862923881494162,0.2288252915014468,0.3189149591682109,7309.07942289268,15321.864502962251,7295.002716503302,5951.808804360599,1578.687305972734,4.922657555900217,0.071352960231069
